timestamp,q0,qx,qy,qz,tx,ty,tz,ndi_error_mm,pred_x,pred_y,pred_z,pred_u,pred_v,pred_w,real_x,real_y,real_z,real_u,real_v,real_w,err_x,err_y,err_z,pos_err_mm,err_u_wrap,err_v_wrap,err_w_wrap,rot_err_geodesic_deg,gimbal_lock_warning
2026-03-17 11:36:53.076,0.6958333253860474,-0.03243495151400566,-0.7133428454399109,0.076850026845932,-57.44818878173828,-58.92015838623047,-1925.2861328125,0.16148805618286133,629.2963735899573,-224.77996113054436,458.31364596399163,21.09586159006188,86.59922155173194,13.874763818051996,624.9939,-298.79062,455.38977,12.081413,87.45782,6.156422,4.302473589957231,74.01065886945563,2.923875963991634,74.1932473742457,9.014448590061875,-0.8585984482680544,7.718341818051982,1.6124273058365095,True
2026-03-17 11:36:53.125,0.6956115365028381,-0.03239951282739639,-0.7135632634162903,0.07682638615369797,-57.43424987792969,-58.91948318481445,-1925.272705078125,0.16562025249004364,629.3095074670259,-224.7835029302659,458.3030318419705,20.860401713801178,86.56639166869329,13.633981863493261,624.9939,-298.79065,455.38962,12.081376,87.45783,6.1563888,4.31560746702587,74.00714706973412,2.9134118419705146,74.19009538861395,8.77902571380119,-0.8914383313067162,7.477593063493259,1.631739968747284,True
2026-03-17 11:36:53.174,0.6957220435142517,-0.032488130033016205,-0.713447093963623,0.07686741650104523,-57.44557571411133,-58.922706604003906,-1925.280029296875,0.16178584098815918,629.3019034281099,-224.7836719449835,458.31280356005016,20.92419416926857,86.58453885889563,13.708566890378842,624.9939,-298.79062,455.38962,12.081678,87.45783,6.1566916,4.308003428109828,74.0069480550165,2.9231835600501768,74.18983930485537,8.842516169268578,-0.8732911411043744,7.551875290378831,1.6138900128093976,True
2026-03-17 11:36:53.228,0.6959142088890076,-0.032333385199308395,-0.7132812738418579,0.07673155516386032,-57.43832015991211,-58.92015838623047,-1925.305419921875,0.16176708042621613,629.2770056841039,-224.77624168290274,458.3023831099886,21.168790368502556,86.61049722910145,13.929967575667524,624.9939,-298.79062,455.38962,12.081678,87.45783,6.1566916,4.283105684103816,74.01437831709725,2.9127631099886457,74.19539999826478,9.087112368502545,-0.8473327708985607,7.773275975667531,1.6214627968734618,True
2026-03-17 11:36:53.278,0.6957559585571289,-0.03250976279377937,-0.7134088277816772,0.07690639793872833,-57.44575881958008,-58.9196662902832,-1925.265869140625,0.15783192217350006,629.3166407355333,-224.7841464810991,458.3126604016003,20.98380434894208,86.58918373352205,13.773195889803588,624.9939,-298.79062,455.38974,12.081199,87.457825,6.156212,4.322740735533216,74.00647351890089,2.9229204016002654,74.19021279012824,8.902605348942075,-0.8686412664779368,7.616983889803578,1.6081327033196537,True
2026-03-17 11:36:53.332,0.6958082914352417,-0.03235828876495361,-0.7133828997612,0.07673698663711548,-57.4425163269043,-58.92696762084961,-1925.2896728515625,0.1577870398759842,629.2904384142328,-224.7868785942473,458.308425539284,21.023133023883123,86.59589773902877,13.78652426215999,624.9939,-298.79062,455.38974,12.080896,87.45783,6.155909,4.296538414232714,74.00374140575269,2.918685539283956,74.18579857136889,8.942237023883138,-0.8619322609712299,7.630615262159978,1.6256597216772537,True
2026-03-17 11:36:53.380,0.6957443356513977,-0.032573431730270386,-0.7134084105491638,0.07698867470026016,-57.44963836669922,-58.92060470581055,-1925.2823486328125,0.157878577709198,629.3010025710596,-224.77960662233082,458.31635868175084,20.99282219306022,86.58756397256535,13.794071524106844,624.99396,-298.79062,455.38965,12.081591,87.457825,6.156599,4.307042571059583,74.01101337766917,2.9267086817508243,74.19397779204374,8.911231193060217,-0.8702610274346512,7.63747252410684,1.5997765605907652,True
2026-03-17 11:36:53.433,0.6957199573516846,-0.03241388872265816,-0.7134586572647095,0.07681120932102203,-57.433048248291016,-58.91627502441406,-1925.2655029296875,0.1644802689552307,629.3173348923847,-224.78233704537723,458.30047337766126,20.945345400056272,86.58306261356594,13.719101966941295,624.99384,-298.79077,455.38962,12.081376,87.45783,6.1563773,4.323494892384701,74.00843295462278,2.910853377661283,74.1917368975118,8.863969400056277,-0.8747673864340584,7.562724666941307,1.6234105263065404,True
2026-03-17 11:36:53.483,0.6960498690605164,-0.03233828395605087,-0.7131484150886536,0.07673445343971252,-57.446533203125,-58.92177963256836,-1925.308349609375,0.16127517819404602,629.2736396406485,-224.77685427543398,458.3086425756908,21.32278098072929,86.63024511468119,14.084909263022608,624.9939,-298.79062,455.38953,12.081251,87.45785,6.156263,4.279739640648472,74.01376572456601,2.9191125756908036,74.19484420330187,9.241529980729297,-0.8276048853188058,7.928646263022614,1.6122564801343828,True
2026-03-17 11:36:53.536,0.6957690119743347,-0.032562728971242905,-0.7133898138999939,0.07694226503372192,-57.43667984008789,-58.92509078979492,-1925.270751953125,0.1589723825454712,629.310954070408,-224.78752418291668,458.3033213254255,20.9765082777938,86.59202768034473,13.773154254535124,624.9939,-298.79062,455.38974,12.081199,87.457825,6.156212,4.3170540704079485,74.0030958170833,2.9135813254254685,74.18614494970814,8.895309277793814,-0.8657973196552575,7.616942254535132,1.6007068088902696,True
2026-03-17 11:36:53.584,0.6956608891487122,-0.03251007944345474,-0.713496744632721,0.0769505426287651,-57.449703216552734,-58.9174919128418,-1925.265625,0.16067999601364136,629.3175913549311,-224.78182171405325,458.317838088101,20.930892037047876,86.57419025737515,13.723696110132884,624.9939,-298.79062,455.38977,12.081413,87.45782,6.156422,4.323691354931043,74.00879828594674,2.9280680881009857,74.1927901712236,8.849479037047871,-0.883629742624862,7.567274110132871,1.6131132146015248,True
2026-03-17 11:36:53.636,0.695728600025177,-0.032384973019361496,-0.7134504914283752,0.07682006061077118,-57.43357849121094,-58.91374588012695,-1925.26025390625,0.16249409317970276,629.3230027629135,-224.7814313906317,458.30085840308533,21.002545139961736,86.5830276996836,13.774703187247434,624.9939,-298.79065,455.38962,12.081376,87.45783,6.1563888,4.329102762913408,74.00921860936833,2.911238403085349,74.19286272237198,8.921169139961734,-0.8748023003163894,7.6183143872474375,1.625473824444808,True
2026-03-17 11:36:53.688,0.6956515908241272,-0.03241034597158432,-0.7135242819786072,0.07682161033153534,-57.44382095336914,-58.91584396362305,-1925.255859375,0.15272752940654755,629.3266335406524,-224.7844359863643,458.31237223194387,20.885782632991898,86.57272908173456,13.659943321911822,624.99396,-298.79062,455.38965,12.081591,87.457825,6.156599,4.332673540652422,74.0061840136357,2.922722231943851,74.19049560095334,8.804191632991888,-0.8850959182654492,7.503344321911811,1.628054424383256,True
2026-03-17 11:36:53.737,0.6958444714546204,-0.03237238898873329,-0.7133424878120422,0.07677895575761795,-57.43759536743164,-58.92356872558594,-1925.294189453125,0.16152022778987885,629.2872951021347,-224.7820199974046,458.30279554784033,21.098872544100168,86.60050434696866,13.866921465744067,624.9939,-298.79062,455.38953,12.081553,87.45784,6.1565657,4.293395102134696,74.00860000259539,2.9132655478403535,74.19025024893385,9.017319544100161,-0.8573356530313276,7.710355765744055,1.6204366416605565,True
2026-03-17 11:36:53.788,0.6957980990409851,-0.03234146535396576,-0.7133908271789551,0.07676306366920471,-57.440242767333984,-58.92121124267578,-1925.296875,0.1582954227924347,629.2851126860204,-224.7793295348299,458.30603556892214,21.065250648416814,86.59308610739735,13.829386368837861,624.9939,-298.7906,455.38956,12.081465,87.45784,6.1564727,4.291212686020344,74.01127046517007,2.916475568922124,74.19291402775157,8.983785648416813,-0.8647538926026641,7.67291366883785,1.6271615941389912,True
2026-03-17 11:36:53.839,0.6958038210868835,-0.03244614973664284,-0.7133724689483643,0.07683775573968887,-57.44267654418945,-58.91865158081055,-1925.2850341796875,0.16294896602630615,629.2979176649379,-224.77886814675108,458.3086204352932,21.03279820455883,86.5956870302443,13.81153547248892,624.9939,-298.79065,455.38962,12.081376,87.45783,6.1563888,4.304017664937874,74.01178185324895,2.919000435293242,74.194265173895,8.951422204558838,-0.8621429697556948,7.655146672488911,1.6136555161091815,True
2026-03-17 11:36:53.890,0.6958273649215698,-0.03240230679512024,-0.7133558988571167,0.07679681479930878,-57.441246032714844,-58.92201232910156,-1925.2857666015625,0.1606614738702774,629.2959849202058,-224.78246774460766,458.30685839709594,21.063871229162867,86.59862580483905,13.83576423078843,624.99384,-298.79074,455.38962,12.081328,87.457825,6.156341,4.302144920205819,74.00827225539237,2.9172383970959572,74.19058628295252,8.982543229162872,-0.8591991951609543,7.679423230788416,1.6179154584684237,True
2026-03-17 11:36:53.941,0.6957336664199829,-0.032427601516246796,-0.7134435176849365,0.07682100683450699,-57.443389892578125,-58.92332458496094,-1925.2808837890625,0.1605299413204193,629.3005167458581,-224.7847483881588,458.31042057440857,20.955806354945388,86.5852906110561,13.731507702200334,624.9939,-298.79062,455.38974,12.081199,87.457825,6.156212,4.306616745858037,74.0058716118412,2.92068057440855,74.18858642568784,8.874607354945397,-0.8725343889439046,7.575295702200322,1.6207788382139114,True
2026-03-17 11:36:53.989,0.695878267288208,-0.031994350254535675,-0.7133677005767822,0.07639587670564651,-57.44403839111328,-58.92131042480469,-1925.2900390625,0.16391639411449432,629.2887510192994,-224.78594514891336,458.3090608294784,21.136871833757777,86.60213907744851,13.843054033053198,624.99384,-298.79074,455.38953,12.081553,87.45784,6.156554,4.294911019299434,74.00479485108667,2.9195308294784468,74.18678845912795,9.05531883375778,-0.8557009225514776,7.686500033053193,1.6699209958191172,True
2026-03-17 11:36:54.040,0.6958166360855103,-0.03235774487257004,-0.7133705615997314,0.07677701860666275,-57.44257736206055,-58.91657257080078,-1925.2757568359375,0.1589621603488922,629.306843825939,-224.780344100647,458.308446262041,21.083173907018466,86.59598185883601,13.849812424925865,624.9939,-298.79062,455.38953,12.081553,87.45784,6.1565657,4.312943825938987,74.01027589935299,2.918916262041023,74.19327796565442,9.001620907018463,-0.8618581411639923,7.693246724925871,1.6238222942872946,True
2026-03-17 11:36:54.093,0.6958855986595154,-0.03250977024435997,-0.7132814526557922,0.0769152119755745,-57.4382209777832,-58.92023468017578,-1925.2860107421875,0.15899603068828583,629.2971807280665,-224.77918687838908,458.30288979237605,21.142501524159748,86.60774169091727,13.932916991862365,624.9939,-298.79062,455.38974,12.081502,87.457825,6.1565146,4.303280728066397,74.0114331216109,2.913149792376032,74.19364460283678,9.06099952415974,-0.85008330908272,7.776402391862376,1.5992276315317537,True
2026-03-17 11:36:54.145,0.6958414912223816,-0.0323617160320282,-0.7133452892303467,0.0767841711640358,-57.445735931396484,-58.925209045410156,-1925.288330078125,0.1620459258556366,629.2923691114571,-224.78516357927964,458.3110596647347,21.115473016576377,86.59953980602944,13.883076711782387,624.99384,-298.79077,455.3896,12.081424,87.45784,6.1564136,4.298529111457128,74.00560642072037,2.921459664734755,74.1878835174133,9.034049016576375,-0.8583001939705639,7.726663111782386,1.6215270260540966,True
2026-03-17 11:36:54.195,0.6958885192871094,-0.03251978009939194,-0.7132778763771057,0.07691753655672073,-57.43064498901367,-58.92282485961914,-1925.300048828125,0.16170622408390045,629.283087752004,-224.77785785505998,458.2950424021582,21.136106098956105,86.60846944813503,13.927529672821677,624.9939,-298.79062,455.38953,12.081251,87.45785,6.156263,4.289187752003954,74.01276214494001,2.9055124021581946,74.19385482783936,9.054855098956097,-0.8493805518649538,7.7712666728216675,1.5979537339000787,True
2026-03-17 11:36:54.249,0.695695161819458,-0.03234568610787392,-0.7134921550750732,0.07675269991159439,-57.45631408691406,-58.91691589355469,-1925.272216796875,0.16310478746891022,629.3098185642265,-224.78183769440332,458.3240676418015,20.93053074536689,86.57858548017805,13.693920587966442,624.9939,-298.79065,455.38962,12.081376,87.45783,6.1563888,4.315918564226422,74.0088123055967,2.934447641801512,74.19260364012406,8.849154745366889,-0.8792445198219525,7.537531787966429,1.6339456366081822,True
2026-03-17 11:36:54.300,0.6957774758338928,-0.032345812767744064,-0.7134106159210205,0.07676470279693604,-57.434452056884766,-58.9184455871582,-1925.28662109375,0.1605207771062851,629.2958734524227,-224.779441538359,458.3006887904277,21.03835259249065,86.59020495357119,13.802926002417998,624.99384,-298.7907,455.38956,12.081768,87.45783,6.156764,4.302033452422734,74.011258461641,2.9111287904277106,74.19331871358801,8.956584592490657,-0.8676250464288273,7.646162002418009,1.6280127086245886,True
2026-03-17 11:36:54.350,0.6956717371940613,-0.032365188002586365,-0.7135109901428223,0.07678147405385971,-57.444862365722656,-58.91977310180664,-1925.259033203125,0.1566000133752823,629.3221507150081,-224.78791196823184,458.3130940460173,20.91537438370278,86.57510958758168,13.682642114218437,624.9939,-298.79077,455.3895,12.081768,87.45783,6.156764,4.328250715008039,74.00285803176817,2.9235940460172856,74.18695406382385,8.833606383702772,-0.8827204124183368,7.525878114218443,1.6325742011234385,True
2026-03-17 11:36:54.403,0.6956960558891296,-0.03239389508962631,-0.7134844064712524,0.07679615169763565,-57.43555450439453,-58.915428161621094,-1925.2618408203125,0.15975245833396912,629.3209227709536,-224.78273429466228,458.30338221128363,20.92488461493955,86.5792828398091,13.695735018912165,624.9939,-298.79062,455.38974,12.080896,87.45783,6.155909,4.32702277095359,74.00788570533771,2.913642211283616,74.19150614167403,8.843988614939548,-0.8785471601909194,7.5398260189121515,1.6275604728218431,True
2026-03-17 11:36:54.452,0.6957180500030518,-0.032630275934934616,-0.7134250998497009,0.07704739272594452,-57.44755172729492,-58.91061019897461,-1925.287109375,0.16241613030433655,629.299595516177,-224.767949411301,458.3145058720522,20.96455342811149,86.58421629728183,13.775147751140219,624.9939,-298.79062,455.38962,12.081328,87.457825,6.1563525,4.305695516176911,74.02267058869899,2.9248858720522435,74.2054562166799,8.883225428111501,-0.8736087027181725,7.618795251140227,1.5939324894174274,True
2026-03-17 11:36:54.506,0.6958122849464417,-0.03254694864153862,-0.7133452892303467,0.07697059214115143,-57.4497184753418,-58.914527893066406,-1925.2916259765625,0.16147467494010925,629.2934990852459,-224.771509464388,458.31529209173067,21.080903669644524,86.59694930805237,13.878687644952599,624.9939,-298.79065,455.38962,12.081376,87.45783,6.1563888,4.299599085245859,74.01914053561202,2.9256720917306893,74.20161234847166,8.999527669644522,-0.8608806919476137,7.722298844952604,1.5984930769589547,True
2026-03-17 11:36:54.555,0.6957834362983704,-0.03220812603831291,-0.7134261131286621,0.07662364840507507,-57.443199157714844,-58.91962814331055,-1925.271484375,0.16223667562007904,629.3089196609559,-224.7864567855884,458.30971329048157,21.043085626711846,86.58992452455261,13.784986532444957,624.9939,-298.7907,455.38965,12.081543,87.45782,6.156551,4.315019660955841,74.00424321441162,2.9200632904815507,74.18742601029261,8.961542626711832,-0.8678954754473693,7.628435532444968,1.6463772491900441,True
2026-03-17 11:36:54.604,0.6958323121070862,-0.03220532089471817,-0.7133800387382507,0.07661065459251404,-57.44053649902344,-58.90971755981445,-1925.279052734375,0.16362468898296356,629.3042549829221,-224.77496860184735,458.30623395148854,21.08595602154197,86.5972638624825,13.82668120221848,624.9939,-298.79062,455.38974,12.080896,87.45783,6.155909,4.310354982922036,74.01565139815264,2.916493951488519,74.1983945172719,9.005060021541965,-0.8605661375174805,7.670772202218473,1.6439353781766497,True
2026-03-17 11:36:54.655,0.6957072615623474,-0.03238143026828766,-0.7134785652160645,0.07675375789403915,-57.440185546875,-58.90919494628906,-1925.26904296875,0.1635313332080841,629.3153516931403,-224.7751219652656,458.3078388915718,20.900554258199755,86.58161720455836,13.666955581328457,624.99384,-298.79056,455.38968,12.081328,87.457825,6.1563525,4.321511693140337,74.01543803473442,2.9181588915718066,74.19889609761063,8.819226258199762,-0.8762077954416441,7.510603081328469,1.629481630271373,True
2026-03-17 11:36:54.708,0.6958483457565308,-0.03242313861846924,-0.7133284211158752,0.07685293257236481,-57.435035705566406,-58.917991638183594,-1925.286376953125,0.1600063294172287,629.296886909676,-224.77793896673714,458.3001870429901,21.131552581428515,86.60088620278171,13.90977024944777,624.99384,-298.79074,455.38962,12.081328,87.457825,6.156341,4.303046909676027,74.01280103326289,2.910567042990124,74.19489423139555,9.050224581428523,-0.8569387972182767,7.753429249447777,1.6125529642790166,True
2026-03-17 11:36:54.758,0.695693850517273,-0.032385099679231644,-0.7134871482849121,0.07679417729377747,-57.45005416870117,-58.91963195800781,-1925.2747802734375,0.16095717251300812,629.3070309867636,-224.78326654975453,458.31774153363284,20.93101740019535,86.57869805770139,13.700988720709843,624.9939,-298.7906,455.38953,12.081203,87.45784,6.1562266,4.313130986763554,74.00733345024545,2.9282115336328616,74.19071994603165,8.849814400195356,-0.8791419422986166,7.544762120709834,1.6286744716122932,True
2026-03-17 11:36:54.836,0.6958062648773193,-0.03259937837719917,-0.7133458852767944,0.07699769735336304,-57.42882537841797,-58.91009521484375,-1925.291748046875,0.16378578543663025,629.2952083579213,-224.76682314872943,458.294457118666,21.041670593975667,86.59724620290552,13.845904405103376,624.99384,-298.79077,455.38962,12.081376,87.45783,6.1563773,4.301368357921319,74.02394685127058,2.9048371186660233,74.20569085909946,8.960294593975675,-0.8605837970944776,7.689527105103366,1.592678152478699,True
2026-03-17 11:36:54.868,0.6957221627235413,-0.0323408879339695,-0.713465690612793,0.07675614953041077,-57.459632873535156,-58.913124084472656,-1925.2730712890625,0.16265960037708282,629.3099599618396,-224.77792770213628,458.3269664325983,20.9712933943703,86.58223459589027,13.734639381084666,624.9939,-298.79062,455.38974,12.081199,87.457825,6.156212,4.316059961839528,74.01269229786371,2.9372264325982655,74.19659219862326,8.890094394370294,-0.8755904041097438,7.57842738108468,1.6325031756965926,True
2026-03-17 11:36:54.917,0.6957412362098694,-0.03259351849555969,-0.7134054899215698,0.07703504711389542,-57.43082046508789,-58.924312591552734,-1925.2825927734375,0.1633310317993164,629.3003232727492,-224.7827852517305,458.2974333217067,21.021718018709606,86.58657747857502,13.828378828922565,624.9939,-298.79065,455.38962,12.081074,87.45784,6.156086,4.306423272749157,74.00786474826953,2.907813321706726,74.19005798835937,8.940644018709605,-0.871262521424967,7.672292828922565,1.5964790181456534,True
2026-03-17 11:36:54.970,0.6957924365997314,-0.03252328187227249,-0.7133690118789673,0.07694005966186523,-57.446197509765625,-58.930328369140625,-1925.289306640625,0.16423732042312622,629.2913155141163,-224.78775084409173,458.3121478977726,21.05009634795412,86.59404542049342,13.84342030582612,624.9939,-298.79062,455.38974,12.081199,87.457825,6.156212,4.29741551411621,74.00286915590826,2.9224078977725867,74.18512580921062,8.968897347954112,-0.8637795795065699,7.687208305826118,1.603215633135608,True
2026-03-17 11:36:55.020,0.6957057118415833,-0.03227159008383751,-0.7134929895401001,0.07667988538742065,-57.442325592041016,-58.91650390625,-1925.2828369140625,0.1599465161561966,629.2992939610576,-224.77962735706353,458.3097447597108,20.94521571675953,86.57941649507427,13.696674489009524,624.9939,-298.79062,455.38977,12.081461,87.457825,6.1564584,4.305393961057575,74.01099264293646,2.919974759710783,74.19359609663124,8.86375471675953,-0.8784085049257442,7.540216089009533,1.6431734078290126,True
2026-03-17 11:36:55.070,0.6957403421401978,-0.03243741765618324,-0.7134379148483276,0.07680823653936386,-57.437721252441406,-58.91792297363281,-1925.2581787109375,0.16078753769397736,629.3239715070812,-224.78573853381786,458.30506261126646,20.935114789046175,86.58696790843766,13.710583352582763,624.9939,-298.79062,455.38974,12.081199,87.457825,6.156212,4.330071507081129,74.00488146618213,2.915322611266447,74.18875323125376,8.85391578904617,-0.8708570915623568,7.554371352582763,1.6197583604462897,True
